no,package,item,title,rows,cols,remote_base_url,remote_file_name,function_name,local_file_name,rst_files
1035,wooldridge,athlet1,athlet1,118,23,http://dustintran.com/data/r/wooldridge/,athlet1.csv,athlet1,athlet1.csv,http://dustintran.com/data/r-doc/wooldridge/rst/athlet1.rst
1036,wooldridge,athlet2,athlet2,30,10,http://dustintran.com/data/r/wooldridge/,athlet2.csv,athlet2,athlet2.csv,http://dustintran.com/data/r-doc/wooldridge/rst/athlet2.rst
1037,wooldridge,attend,attend,680,11,http://dustintran.com/data/r/wooldridge/,attend.csv,attend,attend.csv,http://dustintran.com/data/r-doc/wooldridge/rst/attend.rst
1038,wooldridge,audit,audit,241,3,http://dustintran.com/data/r/wooldridge/,audit.csv,audit,audit.csv,http://dustintran.com/data/r-doc/wooldridge/rst/audit.rst
1039,wooldridge,barium,barium,131,31,http://dustintran.com/data/r/wooldridge/,barium.csv,barium,barium.csv,http://dustintran.com/data/r-doc/wooldridge/rst/barium.rst
1040,wooldridge,beauty,beauty,1260,17,http://dustintran.com/data/r/wooldridge/,beauty.csv,beauty,beauty.csv,http://dustintran.com/data/r-doc/wooldridge/rst/beauty.rst
1041,wooldridge,benefits,benefits,1848,18,http://dustintran.com/data/r/wooldridge/,benefits.csv,benefits1,benefits1.csv,http://dustintran.com/data/r-doc/wooldridge/rst/benefits.rst
1042,wooldridge,beveridge,beveridge,135,8,http://dustintran.com/data/r/wooldridge/,beveridge.csv,beveridge,beveridge.csv,http://dustintran.com/data/r-doc/wooldridge/rst/beveridge.rst
1043,wooldridge,big9salary,big9salary,786,30,http://dustintran.com/data/r/wooldridge/,big9salary.csv,big9salary,big9salary.csv,http://dustintran.com/data/r-doc/wooldridge/rst/big9salary.rst
1044,wooldridge,bwght,bwght,1388,14,http://dustintran.com/data/r/wooldridge/,bwght.csv,bwght,bwght.csv,http://dustintran.com/data/r-doc/wooldridge/rst/bwght.rst
1045,wooldridge,bwght2,bwght2,1832,23,http://dustintran.com/data/r/wooldridge/,bwght2.csv,bwght2,bwght2.csv,http://dustintran.com/data/r-doc/wooldridge/rst/bwght2.rst
1046,wooldridge,campus,campus,97,7,http://dustintran.com/data/r/wooldridge/,campus.csv,campus,campus.csv,http://dustintran.com/data/r-doc/wooldridge/rst/campus.rst
1047,wooldridge,card,card,3010,34,http://dustintran.com/data/r/wooldridge/,card.csv,card,card.csv,http://dustintran.com/data/r-doc/wooldridge/rst/card.rst
1048,wooldridge,ceosal1,ceosal1,209,12,http://dustintran.com/data/r/wooldridge/,ceosal1.csv,ceosal1,ceosal1.csv,http://dustintran.com/data/r-doc/wooldridge/rst/ceosal1.rst
1049,wooldridge,ceosal2,ceosal2,177,15,http://dustintran.com/data/r/wooldridge/,ceosal2.csv,ceosal2,ceosal2.csv,http://dustintran.com/data/r-doc/wooldridge/rst/ceosal2.rst
1050,wooldridge,charity,charity,4268,8,http://dustintran.com/data/r/wooldridge/,charity.csv,charity,charity.csv,http://dustintran.com/data/r-doc/wooldridge/rst/charity.rst
1051,wooldridge,consump,consump,37,24,http://dustintran.com/data/r/wooldridge/,consump.csv,consump,consump.csv,http://dustintran.com/data/r-doc/wooldridge/rst/consump.rst
1052,wooldridge,corn,corn,37,5,http://dustintran.com/data/r/wooldridge/,corn.csv,corn,corn.csv,http://dustintran.com/data/r-doc/wooldridge/rst/corn.rst
1053,wooldridge,cps78_85,cps78_85,1084,15,http://dustintran.com/data/r/wooldridge/,cps78_85.csv,cps78_85,cps78_85.csv,http://dustintran.com/data/r-doc/wooldridge/rst/cps78_85.rst
1054,wooldridge,cps91,cps91,5634,24,http://dustintran.com/data/r/wooldridge/,cps91.csv,cps91,cps91.csv,http://dustintran.com/data/r-doc/wooldridge/rst/cps91.rst
1055,wooldridge,crime1,crime1,2725,16,http://dustintran.com/data/r/wooldridge/,crime1.csv,crime1,crime1.csv,http://dustintran.com/data/r-doc/wooldridge/rst/crime1.rst
1056,wooldridge,crime2,crime2,92,34,http://dustintran.com/data/r/wooldridge/,crime2.csv,crime2,crime2.csv,http://dustintran.com/data/r-doc/wooldridge/rst/crime2.rst
1057,wooldridge,crime3,crime3,106,12,http://dustintran.com/data/r/wooldridge/,crime3.csv,crime3,crime3.csv,http://dustintran.com/data/r-doc/wooldridge/rst/crime3.rst
1058,wooldridge,crime4,crime4,630,59,http://dustintran.com/data/r/wooldridge/,crime4.csv,crime4,crime4.csv,http://dustintran.com/data/r-doc/wooldridge/rst/crime4.rst
1059,wooldridge,discrim,discrim,410,37,http://dustintran.com/data/r/wooldridge/,discrim.csv,discrim,discrim.csv,http://dustintran.com/data/r-doc/wooldridge/rst/discrim.rst
1060,wooldridge,driving,driving,1200,56,http://dustintran.com/data/r/wooldridge/,driving.csv,driving,driving.csv,http://dustintran.com/data/r-doc/wooldridge/rst/driving.rst
1061,wooldridge,earns,earns,41,14,http://dustintran.com/data/r/wooldridge/,earns.csv,earns,earns.csv,http://dustintran.com/data/r-doc/wooldridge/rst/earns.rst
1062,wooldridge,elem94_95,elem94_95,1848,14,http://dustintran.com/data/r/wooldridge/,elem94_95.csv,elem94_95,elem94_95.csv,http://dustintran.com/data/r-doc/wooldridge/rst/elem94_95.rst
1063,wooldridge,engin,engin,403,17,http://dustintran.com/data/r/wooldridge/,engin.csv,engin,engin.csv,http://dustintran.com/data/r-doc/wooldridge/rst/engin.rst
1064,wooldridge,expendshares,expendshares,1519,13,http://dustintran.com/data/r/wooldridge/,expendshares.csv,expendshares,expendshares.csv,http://dustintran.com/data/r-doc/wooldridge/rst/expendshares.rst
1065,wooldridge,ezanders,ezanders,108,25,http://dustintran.com/data/r/wooldridge/,ezanders.csv,ezanders,ezanders.csv,http://dustintran.com/data/r-doc/wooldridge/rst/ezanders.rst
1066,wooldridge,ezunem,ezunem,198,37,http://dustintran.com/data/r/wooldridge/,ezunem.csv,ezunem,ezunem.csv,http://dustintran.com/data/r-doc/wooldridge/rst/ezunem.rst
1067,wooldridge,fair,fair,21,28,http://dustintran.com/data/r/wooldridge/,fair.csv,fair1,fair1.csv,http://dustintran.com/data/r-doc/wooldridge/rst/fair.rst
1068,wooldridge,fertil1,fertil1,1129,27,http://dustintran.com/data/r/wooldridge/,fertil1.csv,fertil1,fertil1.csv,http://dustintran.com/data/r-doc/wooldridge/rst/fertil1.rst
1069,wooldridge,fertil2,fertil2,4361,27,http://dustintran.com/data/r/wooldridge/,fertil2.csv,fertil2,fertil2.csv,http://dustintran.com/data/r-doc/wooldridge/rst/fertil2.rst
1070,wooldridge,fertil3,fertil3,72,24,http://dustintran.com/data/r/wooldridge/,fertil3.csv,fertil3,fertil3.csv,http://dustintran.com/data/r-doc/wooldridge/rst/fertil3.rst
1071,wooldridge,fish,fish,97,20,http://dustintran.com/data/r/wooldridge/,fish.csv,fish,fish.csv,http://dustintran.com/data/r-doc/wooldridge/rst/fish.rst
1072,wooldridge,fringe,fringe,616,39,http://dustintran.com/data/r/wooldridge/,fringe.csv,fringe,fringe.csv,http://dustintran.com/data/r-doc/wooldridge/rst/fringe.rst
1073,wooldridge,gpa1,gpa1,141,29,http://dustintran.com/data/r/wooldridge/,gpa1.csv,gpa1,gpa1.csv,http://dustintran.com/data/r-doc/wooldridge/rst/gpa1.rst
1074,wooldridge,gpa2,gpa2,4137,12,http://dustintran.com/data/r/wooldridge/,gpa2.csv,gpa2,gpa2.csv,http://dustintran.com/data/r-doc/wooldridge/rst/gpa2.rst
1075,wooldridge,gpa3,gpa3,732,23,http://dustintran.com/data/r/wooldridge/,gpa3.csv,gpa3,gpa3.csv,http://dustintran.com/data/r-doc/wooldridge/rst/gpa3.rst
1076,wooldridge,happiness,happiness,17137,33,http://dustintran.com/data/r/wooldridge/,happiness.csv,happiness,happiness.csv,http://dustintran.com/data/r-doc/wooldridge/rst/happiness.rst
1077,wooldridge,hprice1,hprice1,88,10,http://dustintran.com/data/r/wooldridge/,hprice1.csv,hprice1,hprice1.csv,http://dustintran.com/data/r-doc/wooldridge/rst/hprice1.rst
1078,wooldridge,hprice2,hprice2,506,12,http://dustintran.com/data/r/wooldridge/,hprice2.csv,hprice2,hprice2.csv,http://dustintran.com/data/r-doc/wooldridge/rst/hprice2.rst
1079,wooldridge,hprice3,hprice3,321,19,http://dustintran.com/data/r/wooldridge/,hprice3.csv,hprice3,hprice3.csv,http://dustintran.com/data/r-doc/wooldridge/rst/hprice3.rst
